0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8287,8.2769,12.693,17.065,21.383,25.64,29.825,33.933,37.957,41.891,45.729,49.468,53.103,56.63,60.046,63.35,66.537,69.607,72.557,75.385,78.091,80.674,83.133,85.465,87.672,89.754,91.708,93.536,95.237,96.812,98.259,99.581,100.78,101.85,102.79,103.61,104.31,104.88,105.33,105.66,105.87,105.96,105.93,105.78,105.51,105.13,104.64,104.03,103.32,102.49,101.55,100.51,99.358,98.105,96.749,95.293,93.738,92.086,90.338,88.497,86.564,84.542,82.431,80.234,77.954,75.593,73.151,70.633,68.039,65.373,62.637,59.834,56.966,54.035,51.046,48.001,44.903,41.755,38.561,35.324,32.049,28.738,25.397,22.029,18.64,15.232,11.813,8.3861,4.9573,1.5321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3446,6.111,10.865,15.595,20.289,24.935,29.525,34.049,38.499,42.869,47.153,51.344,55.438,59.43,63.317,67.094,70.76,74.312,77.747,81.063,84.259,87.333,90.284,93.111,95.813,98.389,100.84,103.16,105.36,107.43,109.37,111.19,112.88,114.44,115.87,117.18,118.36,119.43,120.36,121.16,121.84,122.4,122.84,123.15,123.34,123.42,123.37,123.21,122.93,122.54,122.03,121.41,120.68,119.83,118.88,117.82,116.66,115.39,114.02,112.56,110.99,109.32,107.57,105.71,103.77,101.74,99.615,97.407,95.115,92.741,90.287,87.753,85.144,82.461,79.706,76.881,73.989,71.032,68.012,64.932,61.795,58.604,55.361,52.069,48.731,45.352,41.933,38.479,34.993,31.48,27.944,24.388,20.817,17.237,13.651,10.065,6.4841,2.9144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7894,7.8328,12.875,17.901,22.898,27.856,32.762,37.61,42.389,47.091,51.712,56.243,60.681,65.02,69.256,73.386,77.406,81.313,85.106,88.782,92.339,95.776,99.091,102.28,105.35,108.29,111.11,113.81,116.37,118.81,121.13,123.32,125.37,127.3,129.1,130.77,132.32,133.74,135.03,136.19,137.23,138.14,138.93,139.59,140.13,140.55,140.85,141.03,141.09,141.03,140.85,140.56,140.15,139.63,139,138.25,137.4,136.44,135.38,134.21,132.93,131.55,130.08,128.5,126.83,125.06,123.2,121.25,119.21,117.07,114.85,112.55,110.17,107.71,105.16,102.55,99.856,97.092,94.257,91.354,88.384,85.35,82.254,79.097,75.884,72.615,69.293,65.921,62.502,59.038,55.532,51.988,48.408,44.797,41.157,37.492,33.806,30.103,26.388,22.665,18.937,15.212,11.493,7.7846,4.0941,0.4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7029,9.0015,14.309,19.611,24.893,30.144,35.351,40.505,45.597,50.618,55.561,60.42,65.189,69.863,74.437,78.908,83.272,87.526,91.669,95.696,99.607,103.4,107.07,110.63,114.06,117.37,120.56,123.62,126.55,129.36,132.04,134.59,137.01,139.3,141.47,143.5,145.41,147.19,148.84,150.36,151.76,153.03,154.18,155.19,156.09,156.86,157.5,158.03,158.43,158.71,158.87,158.92,158.84,158.65,158.35,157.93,157.4,156.76,156,155.14,154.17,153.1,151.92,150.64,149.26,147.77,146.19,144.52,142.75,140.88,138.93,136.88,134.75,132.53,130.23,127.84,125.38,122.83,120.21,117.5,114.73,111.89,108.98,106.01,102.97,99.866,96.703,93.48,90.201,86.867,83.48,80.043,76.557,73.026,69.451,65.835,62.182,58.493,54.773,51.023,47.247,43.45,39.633,35.802,31.96,28.111,24.26,20.41,16.568,12.738,8.9245,5.1334,1.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1195,9.649,15.201,20.758,26.304,31.829,37.318,42.762,48.149,53.473,58.723,63.895,68.981,73.977,78.877,83.677,88.375,92.966,97.448,101.82,106.08,110.22,114.24,118.15,121.95,125.62,129.16,132.58,135.87,139.04,142.08,144.99,147.78,150.43,152.96,155.36,157.63,159.78,161.79,163.68,165.43,167.06,168.57,169.94,171.19,172.32,173.31,174.19,174.94,175.57,176.07,176.46,176.73,176.87,176.9,176.81,176.61,176.29,175.86,175.32,174.67,173.9,173.03,172.06,170.98,169.79,168.5,167.12,165.63,164.05,162.37,160.6,158.73,156.78,154.73,152.6,150.38,148.08,145.7,143.24,140.69,138.07,135.38,132.61,129.77,126.87,123.89,120.85,117.73,114.57,111.34,108.06,104.72,101.33,97.889,94.397,90.857,87.271,83.641,79.969,76.258,72.51,68.727,64.913,61.069,57.199,53.306,49.393,45.463,41.52,37.566,33.608,29.647,25.69,21.739,17.8,13.877,9.9755,6.1017,2.2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0721,9.8092,15.581,21.369,27.16,32.938,38.69,44.403,50.069,55.677,61.22,66.689,72.078,77.381,82.593,87.711,92.729,97.646,102.46,107.16,111.76,116.24,120.62,124.88,129.01,133.03,136.92,140.7,144.34,147.87,151.26,154.54,157.68,160.7,163.59,166.35,168.98,171.48,173.86,176.11,178.23,180.22,182.08,183.81,185.42,186.9,188.26,189.48,190.59,191.57,192.42,193.15,193.76,194.25,194.62,194.87,195,195.02,194.92,194.7,194.37,193.93,193.37,192.71,191.94,191.06,190.08,188.99,187.8,186.51,185.12,183.63,182.05,180.37,178.6,176.73,174.78,172.74,170.61,168.39,166.1,163.72,161.26,158.72,156.11,153.42,150.66,147.83,144.93,141.96,138.93,135.83,132.67,129.45,126.17,122.84,119.44,115.99,112.5,108.96,105.37,101.74,98.06,94.343,90.586,86.792,82.962,79.099,75.205,71.281,67.331,63.357,59.362,55.349,51.32,47.279,43.23,39.176,35.12,31.067,27.02,22.985,18.964,14.964,10.99,7.0451,3.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6003,9.5188,15.486,21.483,27.494,33.503,39.496,45.461,51.386,57.261,63.077,68.827,74.502,80.098,85.608,91.029,96.356,101.58,106.71,111.74,116.66,121.49,126.19,130.78,135.26,139.61,143.85,147.97,151.97,155.84,159.59,163.22,166.72,170.09,173.33,176.45,179.45,182.31,185.05,187.65,190.13,192.48,194.7,196.8,198.76,200.6,202.31,203.9,205.35,206.69,207.89,208.98,209.93,210.77,211.48,212.07,212.55,212.9,213.13,213.25,213.25,213.13,212.9,212.56,212.11,211.55,210.88,210.1,209.21,208.22,207.13,205.94,204.64,203.25,201.76,200.17,198.5,196.72,194.86,192.91,190.87,188.75,186.54,184.25,181.88,179.42,176.9,174.29,171.61,168.86,166.04,163.15,160.2,157.17,154.09,150.94,147.73,144.46,141.14,137.76,134.32,130.84,127.3,123.72,120.09,116.4,112.68,108.93,105.13,101.3,97.433,93.533,89.6,85.636,81.645,77.628,73.586,69.522,65.439,61.34,57.226,53.102,48.968,44.831,40.692,36.555,32.423,28.302,24.195,20.107,16.041,12.003,7.9975,4.0306,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7477,8.8201,14.957,21.137,27.345,33.562,39.775,45.969,52.133,58.256,64.327,70.34,76.285,82.157,87.949,93.657,99.277,104.81,110.24,115.57,120.81,125.96,130.98,135.9,140.7,145.39,149.96,154.42,158.76,162.97,167.07,171.04,174.89,178.61,182.21,185.68,189.03,192.25,195.34,198.31,201.14,203.85,206.43,208.88,211.21,213.41,215.47,217.41,219.23,220.91,222.47,223.91,225.22,226.4,227.46,228.4,229.22,229.91,230.49,230.94,231.27,231.49,231.59,231.58,231.45,231.21,230.86,230.4,229.82,229.14,228.36,227.47,226.47,225.37,224.18,222.88,221.49,220,218.41,216.73,214.96,213.1,211.16,209.12,207,204.8,202.52,200.16,197.71,195.19,192.6,189.93,187.19,184.39,181.51,178.56,175.56,172.48,169.35,166.15,162.9,159.59,156.23,152.81,149.34,145.82,142.25,138.63,134.97,131.26,127.51,123.72,119.89,116.01,112.11,108.18,104.22,100.22,96.202,92.152,88.077,83.978,79.857,75.717,71.558,67.384,63.197,58.999,54.794,50.583,46.371,42.16,37.954,33.756,29.571,25.402,21.253,17.13,13.036,8.9766,4.9568,0.9823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5596,7.7593,14.039,20.377,26.756,33.158,39.567,45.969,52.35,58.7,65.007,71.263,77.46,83.59,89.647,95.626,101.52,107.34,113.06,118.69,124.24,129.68,135.01,140.24,145.36,150.37,155.27,160.06,164.72,169.27,173.71,178.02,182.21,186.28,190.22,194.04,197.74,201.31,204.76,208.07,211.26,214.33,217.26,220.07,222.75,225.31,227.73,230.03,232.2,234.24,236.15,237.94,239.6,241.14,242.55,243.84,245,246.04,246.96,247.75,248.43,248.98,249.42,249.74,249.94,250.03,250,249.86,249.61,249.24,248.77,248.19,247.5,246.71,245.81,244.81,243.71,242.51,241.21,239.82,238.33,236.74,235.07,233.3,231.45,229.5,227.48,225.36,223.17,220.89,218.54,216.11,213.6,211.02,208.36,205.64,202.84,199.98,197.05,194.06,191,187.88,184.71,181.47,178.18,174.83,171.43,167.98,164.48,160.92,157.32,153.68,149.99,146.26,142.48,138.67,134.82,130.93,127,123.04,119.04,115.02,110.97,106.9,102.79,98.67,94.522,90.353,86.164,81.957,77.733,73.495,69.243,64.982,60.712,56.438,52.161,47.884,43.611,39.344,35.088,30.846,26.621,22.419,18.242,14.097,9.9869,5.9171,1.8937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869,6.3853,12.78,19.249,25.774,32.335,38.916,45.502,52.078,58.633,65.155,71.635,78.063,84.433,90.737,96.971,103.13,109.21,115.21,121.12,126.96,132.68,138.31,143.84,149.27,154.59,159.8,164.9,169.89,174.76,179.52,184.16,188.69,193.09,197.38,201.54,205.58,209.5,213.29,216.96,220.5,223.91,227.2,230.36,233.4,236.3,239.08,241.73,244.26,246.65,248.92,251.06,253.08,254.97,256.73,258.37,259.88,261.26,262.53,263.67,264.69,265.58,266.36,267.02,267.55,267.97,268.28,268.46,268.54,268.5,268.34,268.08,267.7,267.22,266.63,265.94,265.14,264.24,263.23,262.13,260.93,259.63,258.23,256.74,255.16,253.49,251.72,249.87,247.94,245.92,243.81,241.63,239.36,237.02,234.6,232.1,229.53,226.89,224.18,221.4,218.55,215.64,212.66,209.63,206.53,203.37,200.15,196.88,193.55,190.17,186.74,183.26,179.73,176.15,172.52,168.85,165.14,161.39,157.59,153.76,149.89,145.98,142.04,138.07,134.06,130.02,125.95,121.85,117.72,113.57,109.4,105.21,101,96.767,92.517,88.252,83.97,79.675,75.368,71.05,66.724,62.392,58.057,53.721,49.387,45.057,40.736,36.426,32.131,27.854,23.6,19.373,15.178,11.018,6.8994,2.8272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
